ElectionDistrict,ElectionPrecinct,JurisdictionCode,JurisdictionName,RaceDate,RaceName,ResultsTime,ResultsType,sourcetype,"total_cast","total_registered","total_turnout","_raw","_time"
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;10.44
;VOTER TURNOUT - Republican;10.53
;VOTER TURNOUT - Democratic;16.18
;VOTER TURNOUT - Non-Partisan;2.70
;VOTER TURNOUT - BLANK;.
;
;","1571302940.14"

004,007,0407,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:47 PM","OFFICIAL RESULTS
",test,389,2405,"16.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:01:47 PM;June 26, 2018
;STATISTICS
;0407 004-007
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2405
;REGISTERED VOTERS - Republican;402;16.72
;REGISTERED VOTERS - Democratic;1369;56.92
;REGISTERED VOTERS - Non-Partisan;634;26.36
;BALLOTS CAST - TOTAL;389
;BALLOTS CAST - Republican;40;10.28
;BALLOTS CAST - Democratic;331;85.09
;BALLOTS CAST - Non-Partisan;18;4.63
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;16.17
;VOTER TURNOUT - Republican;9.95
;VOTER TURNOUT - Democratic;24.18
;VOTER TURNOUT - Non-Partisan;2.84
;VOTER TURNOUT - BLANK;.
;
;","1571302940.14"

006,002,0602,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","09:01 PM","OFFICIAL RESULTS
",test,431,3604,"11.96","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:09:01 PM;June 26, 2018
;STATISTICS
;0602 006-002
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3604
;REGISTERED VOTERS - Republican;896;24.86
;REGISTERED VOTERS - Democratic;1599;44.37
;REGISTERED VOTERS - Non-Partisan;1109;30.77
;BALLOTS CAST - TOTAL;431
;BALLOTS CAST - Republican;95;22.04
;BALLOTS CAST - Democratic;320;74.25
;BALLOTS CAST - Non-Partisan;16;3.71
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;11.96
;VOTER TURNOUT - Republican;10.60
;VOTER TURNOUT - Democratic;20.01
;VOTER TURNOUT - Non-Partisan;1.44
;VOTER TURNOUT - BLANK;.
;
;","1571302940.14"

009,011,0911,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:51 AM","OFFICIAL RESULTS
",test,429,2581,"16.62","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:51 AM;June 26, 2018
;STATISTICS
;0911 009-011
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2581
;REGISTERED VOTERS - Republican;473;18.33
;REGISTERED VOTERS - Democratic;1457;56.45
;REGISTERED VOTERS - Non-Partisan;651;25.22
;BALLOTS CAST - TOTAL;429
;BALLOTS CAST - Republican;87;20.28
;BALLOTS CAST - Democratic;325;75.76
;BALLOTS CAST - Non-Partisan;17;3.96
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;16.62
;VOTER TURNOUT - Republican;18.39
;VOTER TURNOUT - Democratic;22.31
;VOTER TURNOUT - Non-Partisan;2.61
;VOTER TURNOUT - BLANK;.
;
;","1571302940.14"

013,011,1311,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:25 AM","OFFICIAL RESULTS
",test,660,3118,"21.17","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:25 AM;June 26, 2018
;STATISTICS
;1311 013-011
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3118
;REGISTERED VOTERS - Republican;377;12.09
;REGISTERED VOTERS - Democratic;2126;68.18
;REGISTERED VOTERS - Non-Partisan;615;19.72
;BALLOTS CAST - TOTAL;660
;BALLOTS CAST - Republican;31;4.70
;BALLOTS CAST - Democratic;602;91.21
;BALLOTS CAST - Non-Partisan;27;4.09
;BALLOTS CAST - BLANK;1;.15
;VOTER TURNOUT - TOTAL;21.17
;VOTER TURNOUT - Republican;8.22
;VOTER TURNOUT - Democratic;28.32
;VOTER TURNOUT - Non-Partisan;4.39
;VOTER TURNOUT - BLANK;.03
;
;","1571302940.14"

005,011,0511,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","07:17 PM","OFFICIAL RESULTS
",test,410,2492,"16.45","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:07:17 PM;June 26, 2018
;STATISTICS
;0511 005-011
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2492
;REGISTERED VOTERS - Republican;339;13.60
;REGISTERED VOTERS - Democratic;1667;66.89
;REGISTERED VOTERS - Non-Partisan;486;19.50
;BALLOTS CAST - TOTAL;410
;BALLOTS CAST - Republican;30;7.32
;BALLOTS CAST - Democratic;371;90.49
;BALLOTS CAST - Non-Partisan;9;2.20
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;16.45
;VOTER TURNOUT - Republican;8.85
;VOTER TURNOUT - Democratic;22.26
;VOTER TURNOUT - Non-Partisan;1.85
;VOTER TURNOUT - BLANK;.
;
;","1571302940.14"

009,024,0924,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:54 AM","OFFICIAL RESULTS
",test,238,2030,"11.72","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:54 AM;June 26, 2018
;STATISTICS
;0924 009-024
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2030
;REGISTERED VOTERS - Republican;307;15.12
;REGISTERED VOTERS - Democratic;1146;56.45
;REGISTERED VOTERS - Non-Partisan;577;28.42
;BALLOTS CAST - TOTAL;238
;BALLOTS CAST - Republican;36;15.13
;BALLOTS CAST - Democratic;189;79.41
;BALLOTS CAST - Non-Partisan;13;5.46
;BALLOTS CAST - BLANK;1;.42
;VOTER TURNOUT - TOTAL;11.72
;VOTER TURNOUT - Republican;11.73
;VOTER TURNOUT - Democratic;16.49
;VOTER TURNOUT - Non-Partisan;2.25
;VOTER TURNOUT - BLANK;.05
;
;","1571302940.14"

005,014,0514,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","07:18 PM","OFFICIAL RESULTS
",test,217,1825,"11.89","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:07:18 PM;June 26, 2018
;STATISTICS
;0514 005-014
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;1825
;REGISTERED VOTERS - Republican;187;10.25
;REGISTERED VOTERS - Democratic;1213;66.47
;REGISTERED VOTERS - Non-Partisan;425;23.29
;BALLOTS CAST - TOTAL;217
;BALLOTS CAST - Republican;19;8.76
;BALLOTS CAST - Democratic;188;86.64
;BALLOTS CAST - Non-Partisan;10;4.61
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;11.89
;VOTER TURNOUT - Republican;10.16
;VOTER TURNOUT - Democratic;15.50
;VOTER TURNOUT - Non-Partisan;2.35
;VOTER TURNOUT - BLANK;.
;
;","1571302940.15"

010,006,1006,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:02 AM","OFFICIAL RESULTS
",test,409,2399,"17.05","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:02 AM;June 26, 2018
;STATISTICS
;1006 010-006
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2399
;REGISTERED VOTERS - Republican;453;18.88
;REGISTERED VOTERS - Democratic;1344;56.02
;REGISTERED VOTERS - Non-Partisan;602;25.09
;BALLOTS CAST - TOTAL;409
;BALLOTS CAST - Republican;67;16.38
;BALLOTS CAST - Democratic;330;80.68
;BALLOTS CAST - Non-Partisan;12;2.93
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;17.05
;VOTER TURNOUT - Republican;14.79
;VOTER TURNOUT - Democratic;24.55
;VOTER TURNOUT - Non-Partisan;1.99
;VOTER TURNOUT - BLANK;.
;
;","1571302940.15"

007,005,0705,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:03 AM","OFFICIAL RESULTS
",test,575,2225,"25.84","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:03 AM;June 26, 2018
;STATISTICS
;0705 007-005
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2225
;REGISTERED VOTERS - Republican;326;14.65
;REGISTERED VOTERS - Democratic;1454;65.35
;REGISTERED VOTERS - Non-Partisan;445;20.00
;BALLOTS CAST - TOTAL;575
;BALLOTS CAST - Republican;34;5.91
;BALLOTS CAST - Democratic;526;91.48
;BALLOTS CAST - Non-Partisan;15;2.61
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;25.84
;VOTER TURNOUT - Republican;10.43
;VOTER TURNOUT - Democratic;36.18
;VOTER TURNOUT - Non-Partisan;3.37
;VOTER TURNOUT - BLANK;.
;
;","1571302940.15"

008,006,0806,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:14 AM","OFFICIAL RESULTS
",test,552,4103,"13.45","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:14 AM;June 26, 2018
;STATISTICS
;0806 008-006
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;4103
;REGISTERED VOTERS - Republican;1215;29.61
;REGISTERED VOTERS - Democratic;1970;48.01
;REGISTERED VOTERS - Non-Partisan;918;22.37
;BALLOTS CAST - TOTAL;552
;BALLOTS CAST - Republican;110;19.93
;BALLOTS CAST - Democratic;422;76.45
;BALLOTS CAST - Non-Partisan;20;3.62
;BALLOTS CAST - BLANK;1;.18
;VOTER TURNOUT - TOTAL;13.45
;VOTER TURNOUT - Republican;9.05
;VOTER TURNOUT - Democratic;21.42
;VOTER TURNOUT - Non-Partisan;2.18
;VOTER TURNOUT - BLANK;.02
;
;","1571302940.15"

013,068,1368,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:47 AM","OFFICIAL RESULTS
",test,510,2051,"24.87","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:47 AM;June 26, 2018
;STATISTICS
;1368 013-068
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2051
;REGISTERED VOTERS - Republican;127;6.19
;REGISTERED VOTERS - Democratic;1555;75.82
;REGISTERED VOTERS - Non-Partisan;369;17.99
;BALLOTS CAST - TOTAL;510
;BALLOTS CAST - Republican;18;3.53
;BALLOTS CAST - Democratic;473;92.75
;BALLOTS CAST - Non-Partisan;19;3.73
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;24.87
;VOTER TURNOUT - Republican;14.17
;VOTER TURNOUT - Democratic;30.42
;VOTER TURNOUT - Non-Partisan;5.15
;VOTER TURNOUT - BLANK;.
;
;","1571302940.15"

009,002,0902,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:48 AM","OFFICIAL RESULTS
",test,461,4381,"10.52","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:48 AM;June 26, 2018
;STATISTICS
;0902 009-002
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;4381
;REGISTERED VOTERS - Republican;685;15.64
;REGISTERED VOTERS - Democratic;2606;59.48
;REGISTERED VOTERS - Non-Partisan;1090;24.88
;BALLOTS CAST - TOTAL;461
;BALLOTS CAST - Republican;74;16.05
;BALLOTS CAST - Democratic;361;78.31
;BALLOTS CAST - Non-Partisan;26;5.64
;BALLOTS CAST - BLANK;2;.43
;VOTER TURNOUT - TOTAL;10.52
;VOTER TURNOUT - Republican;10.80
;VOTER TURNOUT - Democratic;13.85
;VOTER TURNOUT - Non-Partisan;2.39
;VOTER TURNOUT - BLANK;.05
;
;","1571302940.15"

005,022,0522,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","08:58 PM","OFFICIAL RESULTS
",test,303,1548,"19.57","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:08:58 PM;June 26, 2018
;STATISTICS
;0522 005-022
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;1548
;REGISTERED VOTERS - Republican;279;18.02
;REGISTERED VOTERS - Democratic;947;61.18
;REGISTERED VOTERS - Non-Partisan;322;20.80
;BALLOTS CAST - TOTAL;303
;BALLOTS CAST - Republican;31;10.23
;BALLOTS CAST - Democratic;259;85.48
;BALLOTS CAST - Non-Partisan;13;4.29
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;19.57
;VOTER TURNOUT - Republican;11.11
;VOTER TURNOUT - Democratic;27.35
;VOTER TURNOUT - Non-Partisan;4.04
;VOTER TURNOUT - BLANK;.
;
;","1571302940.15"

009,026,0926,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:55 AM","OFFICIAL RESULTS
",test,366,2753,"13.29","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:55 AM;June 26, 2018
;STATISTICS
;0926 009-026
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2753
;REGISTERED VOTERS - Republican;339;12.31
;REGISTERED VOTERS - Democratic;1739;63.17
;REGISTERED VOTERS - Non-Partisan;675;24.52
;BALLOTS CAST - TOTAL;366
;BALLOTS CAST - Republican;30;8.20
;BALLOTS CAST - Democratic;313;85.52
;BALLOTS CAST - Non-Partisan;23;6.28
;BALLOTS CAST - BLANK;2;.55
;VOTER TURNOUT - TOTAL;13.29
;VOTER TURNOUT - Republican;8.85
;VOTER TURNOUT - Democratic;18.00
;VOTER TURNOUT - Non-Partisan;3.41
;VOTER TURNOUT - BLANK;.07
;
;","1571302940.15"

013,001,1301,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:21 AM","OFFICIAL RESULTS
",test,420,2360,"17.80","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:21 AM;June 26, 2018
;STATISTICS
;1301 013-001
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2360
;REGISTERED VOTERS - Republican;370;15.68
;REGISTERED VOTERS - Democratic;1454;61.61
;REGISTERED VOTERS - Non-Partisan;536;22.71
;BALLOTS CAST - TOTAL;420
;BALLOTS CAST - Republican;54;12.86
;BALLOTS CAST - Democratic;344;81.90
;BALLOTS CAST - Non-Partisan;22;5.24
;BALLOTS CAST - BLANK;1;.24
;VOTER TURNOUT - TOTAL;17.80
;VOTER TURNOUT - Republican;14.59
;VOTER TURNOUT - Democratic;23.66
;VOTER TURNOUT - Non-Partisan;4.10
;VOTER TURNOUT - BLANK;.04
;
;","1571302940.15"

010,003,1003,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:03 AM","OFFICIAL RESULTS
",test,436,2385,"18.28","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:03 AM;June 26, 2018
;STATISTICS
;1003 010-003
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2385
;REGISTERED VOTERS - Republican;591;24.78
;REGISTERED VOTERS - Democratic;1205;50.52
;REGISTERED VOTERS - Non-Partisan;589;24.70
;BALLOTS CAST - TOTAL;436
;BALLOTS CAST - Republican;59;13.53
;BALLOTS CAST - Democratic;357;81.88
;BALLOTS CAST - Non-Partisan;20;4.59
;BALLOTS CAST - BLANK;2;.46
;VOTER TURNOUT - TOTAL;18.28
;VOTER TURNOUT - Republican;9.98
;VOTER TURNOUT - Democratic;29.63
;VOTER TURNOUT - Non-Partisan;3.40
;VOTER TURNOUT - BLANK;.08
;
;","1571302940.15"

009,015,0915,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:52 AM","OFFICIAL RESULTS
",test,300,2816,"10.65","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:52 AM;June 26, 2018
;STATISTICS
;0915 009-015
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2816
;REGISTERED VOTERS - Republican;367;13.03
;REGISTERED VOTERS - Democratic;1783;63.32
;REGISTERED VOTERS - Non-Partisan;666;23.65
;BALLOTS CAST - TOTAL;300
;BALLOTS CAST - Republican;21;7.00
;BALLOTS CAST - Democratic;265;88.33
;BALLOTS CAST - Non-Partisan;14;4.67
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;10.65
;VOTER TURNOUT - Republican;5.72
;VOTER TURNOUT - Democratic;14.86
;VOTER TURNOUT - Non-Partisan;2.10
;VOTER TURNOUT - BLANK;.
;
;","1571302940.15"

008,007,0807,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:15 AM","OFFICIAL RESULTS
",test,502,3755,"13.37","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:15 AM;June 26, 2018
;STATISTICS
;0807 008-007
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3755
;REGISTERED VOTERS - Republican;1104;29.40
;REGISTERED VOTERS - Democratic;1823;48.55
;REGISTERED VOTERS - Non-Partisan;828;22.05
;BALLOTS CAST - TOTAL;502
;BALLOTS CAST - Republican;95;18.92
;BALLOTS CAST - Democratic;396;78.88
;BALLOTS CAST - Non-Partisan;11;2.19
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;13.37
;VOTER TURNOUT - Republican;8.61
;VOTER TURNOUT - Democratic;21.72
;VOTER TURNOUT - Non-Partisan;1.33
;VOTER TURNOUT - BLANK;.
;
;","1571302940.15"

009,037,0937,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:59 AM","OFFICIAL RESULTS
",test,267,2066,"12.92","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:59 AM;June 26, 2018
;STATISTICS
;0937 009-037
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2066
;REGISTERED VOTERS - Republican;340;16.46
;REGISTERED VOTERS - Democratic;1227;59.39
;REGISTERED VOTERS - Non-Partisan;499;24.15
;BALLOTS CAST - TOTAL;267
;BALLOTS CAST - Republican;28;10.49
;BALLOTS CAST - Democratic;222;83.15
;BALLOTS CAST - Non-Partisan;17;6.37
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;12.92
;VOTER TURNOUT - Republican;8.24
;VOTER TURNOUT - Democratic;18.09
;VOTER TURNOUT - Non-Partisan;3.41
;VOTER TURNOUT - BLANK;.
;
;","1571302940.15"

007,002,0702,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","09:10 PM","OFFICIAL RESULTS
",test,476,2138,"22.26","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:09:10 PM;June 26, 2018
;STATISTICS
;0702 007-002
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2138
;REGISTERED VOTERS - Republican;426;19.93
;REGISTERED VOTERS - Democratic;1317;61.60
;REGISTERED VOTERS - Non-Partisan;395;18.48
;BALLOTS CAST - TOTAL;476
;BALLOTS CAST - Republican;51;10.71
;BALLOTS CAST - Democratic;416;87.39
;BALLOTS CAST - Non-Partisan;9;1.89
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;22.26
;VOTER TURNOUT - Republican;11.97
;VOTER TURNOUT - Democratic;31.59
;VOTER TURNOUT - Non-Partisan;2.28
;VOTER TURNOUT - BLANK;.
;
;","1571302940.15"

006,006,0606,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","09:05 PM","OFFICIAL RESULTS
",test,479,2937,"16.31","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:09:05 PM;June 26, 2018
;STATISTICS
;0606 006-006
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2937
;REGISTERED VOTERS - Republican;484;16.48
;REGISTERED VOTERS - Democratic;1503;51.17
;REGISTERED VOTERS - Non-Partisan;950;32.35
;BALLOTS CAST - TOTAL;479
;BALLOTS CAST - Republican;70;14.61
;BALLOTS CAST - Democratic;378;78.91
;BALLOTS CAST - Non-Partisan;31;6.47
;BALLOTS CAST - BLANK;1;.21
;VOTER TURNOUT - TOTAL;16.31
;VOTER TURNOUT - Republican;14.46
;VOTER TURNOUT - Democratic;25.15
;VOTER TURNOUT - Non-Partisan;3.26
;VOTER TURNOUT - BLANK;.03
;
;","1571302940.15"

008,009,0809,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:15 AM","OFFICIAL RESULTS
",test,599,3395,"17.64","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:15 AM;June 26, 2018
;STATISTICS
;0809 008-009
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3395
;REGISTERED VOTERS - Republican;875;25.77
;REGISTERED VOTERS - Democratic;1813;53.40
;REGISTERED VOTERS - Non-Partisan;707;20.82
;BALLOTS CAST - TOTAL;599
;BALLOTS CAST - Republican;107;17.86
;BALLOTS CAST - Democratic;474;79.13
;BALLOTS CAST - Non-Partisan;18;3.01
;BALLOTS CAST - BLANK;1;.17
;VOTER TURNOUT - TOTAL;17.64
;VOTER TURNOUT - Republican;12.23
;VOTER TURNOUT - Democratic;26.14
;VOTER TURNOUT - Non-Partisan;2.55
;VOTER TURNOUT - BLANK;.03
;
;","1571302940.15"

006,008,0608,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","09:06 PM","OFFICIAL RESULTS
",test,425,1986,"21.40","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:09:06 PM;June 26, 2018
;STATISTICS
;0608 006-008
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;1986
;REGISTERED VOTERS - Republican;309;15.56
;REGISTERED VOTERS - Democratic;1083;54.53
;REGISTERED VOTERS - Non-Partisan;594;29.91
;BALLOTS CAST - TOTAL;425
;BALLOTS CAST - Republican;43;10.12
;BALLOTS CAST - Democratic;345;81.18
;BALLOTS CAST - Non-Partisan;37;8.71
;BALLOTS CAST - BLANK;1;.24
;VOTER TURNOUT - TOTAL;21.40
;VOTER TURNOUT - Republican;13.92
;VOTER TURNOUT - Democratic;31.86
;VOTER TURNOUT - Non-Partisan;6.23
;VOTER TURNOUT - BLANK;.05
;
;","1571302940.15"

013,007,1307,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:24 AM","OFFICIAL RESULTS
",test,742,2588,"28.67","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:24 AM;June 26, 2018
;STATISTICS
;1307 013-007
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2588
;REGISTERED VOTERS - Republican;250;9.66
;REGISTERED VOTERS - Democratic;1901;73.45
;REGISTERED VOTERS - Non-Partisan;437;16.89
;BALLOTS CAST - TOTAL;742
;BALLOTS CAST - Republican;24;3.23
;BALLOTS CAST - Democratic;694;93.53
;BALLOTS CAST - Non-Partisan;24;3.23
;BALLOTS CAST - BLANK;1;.13
;VOTER TURNOUT - TOTAL;28.67
;VOTER TURNOUT - Republican;9.60
;VOTER TURNOUT - Democratic;36.51
;VOTER TURNOUT - Non-Partisan;5.49
;VOTER TURNOUT - BLANK;.04
;
;","1571302940.15"

009,005,0905,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:49 AM","OFFICIAL RESULTS
",test,407,2731,"14.90","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:49 AM;June 26, 2018
;STATISTICS
;0905 009-005
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2731
;REGISTERED VOTERS - Republican;499;18.27
;REGISTERED VOTERS - Democratic;1602;58.66
;REGISTERED VOTERS - Non-Partisan;630;23.07
;BALLOTS CAST - TOTAL;407
;BALLOTS CAST - Republican;65;15.97
;BALLOTS CAST - Democratic;327;80.34
;BALLOTS CAST - Non-Partisan;15;3.69
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;14.90
;VOTER TURNOUT - Republican;13.03
;VOTER TURNOUT - Democratic;20.41
;VOTER TURNOUT - Non-Partisan;2.38
;VOTER TURNOUT - BLANK;.
;
;","1571302940.15"

009,022,0922,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:54 AM","OFFICIAL RESULTS
",test,495,3474,"14.25","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:54 AM;June 26, 2018
;STATISTICS
;0922 009-022
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3474
;REGISTERED VOTERS - Republican;566;16.29
;REGISTERED VOTERS - Democratic;2072;59.64
;REGISTERED VOTERS - Non-Partisan;836;24.06
;BALLOTS CAST - TOTAL;495
;BALLOTS CAST - Republican;64;12.93
;BALLOTS CAST - Democratic;403;81.41
;BALLOTS CAST - Non-Partisan;28;5.66
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;14.25
;VOTER TURNOUT - Republican;11.31
;VOTER TURNOUT - Democratic;19.45
;VOTER TURNOUT - Non-Partisan;3.35
;VOTER TURNOUT - BLANK;.
;
;","1571302940.15"

007,011,0711,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","07:30 PM","OFFICIAL RESULTS
",test,734,3252,"22.57","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/23/18;Montgomery, Maryland
;RUN TIME:07:30 PM;June 26, 2018
;STATISTICS
;0711 007-011
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3252
;REGISTERED VOTERS - Republican;371;11.41
;REGISTERED VOTERS - Democratic;2178;66.97
;REGISTERED VOTERS - Non-Partisan;703;21.62
;BALLOTS CAST - TOTAL;734
;BALLOTS CAST - Republican;36;4.90
;BALLOTS CAST - Democratic;681;92.78
;BALLOTS CAST - Non-Partisan;17;2.32
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;22.57
;VOTER TURNOUT - Republican;9.70
;VOTER TURNOUT - Democratic;31.27
;VOTER TURNOUT - Non-Partisan;2.42
;VOTER TURNOUT - BLANK;.
;
;","1571302940.15"

001,002,0102,"Montgomery, Maryland
","June 26, 2018
